tweet_id	label	content
596	anger	New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage
3065	anger	Dropped my phone in the sink earlier.No sound, but everythin else works.Prepared myself for life without music until I put my earphones in
1405	anger	Where's your outrage when a black man kills another black man in the streets?
1752	anger	some of the casuals tweets that Vic has faved are making me gag #bitter
3116	anger	 USER has providing customers w/equipment that doesn't deliver speeds of internet services that they have been charging. #scam
1560	optimism	#2 complained then while his head and then called do not despair of God's mercy if you did sins go back to him and ask his forgiveness
329	anger	I HATE little girls 😡 😡 got a lot off growing up to do!!! #fuming
2253	anger	I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene #anger #fuck #die #hatered
253	optimism	Dehydrated, exhausted, stressed but still blessed. #optimism
660	sadness	Literally being here makes me depress tbh
2403	sadness	Man Southampton will wipe the floor with west ham on Sunday. So disheartened
1032	anger	 USER its reflective of the current political debate #awful
1061	anger	revenge
937	anger	Unruly kids at 8am in the morning #nothanks ripping the flower beds up by the roots while their parents watch #shocking
1611	sadness	#Terencecutcher #Tulsa the man onthe helicopter said he looks like a bad dude, that is the problem, when they see black they see bad, #sad
5	sadness	it's pretty depressing when u hit pan on ur favourite highlighter
2778	anger	 USER average 22000 for the massif... #shocking
1664	anger	am actual stranded at ma dad's maself n the fuckin fire alarm went off n a dunno if it's just for his gaff or the whole building :)
181	anger	 USER \nIsn't OBrien supposed to be some sort of offensive genius
1982	sadness	Home is where the heart lies ! Love my little island but my birth city just ain't acting right &amp; im not feeling too good about it
2973	joy	I found #marmite in Australia. `:)
1722	sadness	 USER I'm so starved for content I'd take it but I'd def pout about it (՟ິͫઘ ՟ິͫ)
2126	anger	I don't get what point is made when reporting on Charlotte looting USER Why not explore what looting businesses symbolizes #outrage
1586	anger	 USER I don't read articles by people who rage about how horrible 'Cybernats' are. Got it?
2835	anger	Arguing with these people doesn't work anyway, they just threaten to put you in death camps.
363	anger	 USER The concept that a gay magazine feels like it has to cover terrible people -because they’re gay voices- seems all upside down
989	anger	 USER you charge 150 extra for sending someone out and your cable service still doesn't work. That's robbery. #cable #horrible #service
2858	sadness	Come here, let me do whatever I do with it. #dismal
1420	anger	 USER I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1.
3193	joy	 USER it's the first expac since wrath that feels like a proper 'evolution' of the game for me
1000	anger	 USER #CharlotteProtest do u #wait 4 the facts #video or do u #hate now ask questions later #protest #PoliceShootings #suggestions
697	sadness	Tell me how I'm supposed to feel. #broken #hateful #guilty #love #sadness
619	joy	I'm at the point in my life that I'm playing Christmas music in my room because i need winter and joyful times rn
606	anger	warning: i am a sensitive, angry, insecure baby today, but UGH why do people at large either hate or ignore me bc it is literally~the worst~
1414	optimism	 USER #Strongwomen terrify #weakmen - don't let the #bully wear you down. Loving your consistency and truth in rough times Hang in there ❤ ️
1017	anger	. USER : 'Today's proceedings and the entire process is an insult to our constituents.'
1398	joy	 USER just had a steak pie supper
172	anger	 USER #nothappy and still #charging the #fullprice 😡 😡 #fuming some your #bestrides 😳 😳 
1519	sadness	Im having a real life conundrum cuz i cant find a good spot for my mini hoop and its really starting to depress me
1496	anger	ICQ is just making me mad!!! 😤 #icq
1561	optimism	The man who is a pessimist before 48 knows too much; if he is an optimist after it, he knows too little.'\n-Mark Twain
2394	sadness	 USER expected i thought #fear
1316	anger	Y'all bitches be so angry and bitter, that must truly suck lol
2329	optimism	Never make a #decision when you're #angry and never make a #promise when you're . #wisewords
573	joy	 USER Forget the hair, that salon looks so light &amp; cheery! Would go there for a coffee &amp; read a book!
3142	anger	 USER it's funny how they can be in such a hurry but have plenty of time to stop and threaten people
57	joy	Thank you disney themed episode for letting me discover how amazing the USER are! #hilarious
2595	anger	#EpiPen: when public outrage occurs, expand #PAP Patient Assistance Progrm, coupons,rebates . USER on #Mylan #Epipen
1597	sadness	 USER They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no?
565	joy	 USER she looks completely #rabid USER 
1607	joy	 USER happy birthday jin young!!!!!! #PrinceJinyoungDay #happyjinyoungday #got7 #birthday
889	anger	They want as police state, they are fearful imbeciles.. USER 
2611	sadness	 USER It's Ms btw. we were lied to by Remain. dry your remainer tears; Just accept you #lost
963	sadness	 USER See your primary care doctor. They can prescribe meds and refer you to a psychiatrist for eval. Don't mess with depression.
35	anger	Interview preparation, I hate talking about myself, one dull subject matter! #yawnoff
2320	anger	 USER a multimillionaire spoiled brat who gets In a self righteous huff bc his friend is Muslim is a non starter bye!
1012	optimism	Trying to think positive, and not let this situation discourage me ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ 
2569	anger	 USER let's rage
2645	sadness	So nervous I could puke
736	sadness	A Leopard never changes its spots! #lost
2758	joy	#FF USER Love &amp; support, always!! Eliza Neals ROCKS!! #blues #music #friends 😎 🎸 
444	anger	Now it's time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. It'll sting for a bit but everyone will get over it.
2925	anger	Just watching crimewatch what kind of sick fuck touches 6 year olds 😡 😡 😡 😡 shit like this makes me fume!!!
1780	joy	 USER — can't wait.' She said cheerfully and grinned.
1446	sadness	 USER when you click over and over again for a cupcake but there are no vehicles available... #sadness
2315	joy	 USER looking back on recent tweets seen, this one right here is great #perfect #hilarious #Speechless #deal
594	anger	Love how Megan is raging about this Kendall Jenner photo and I'm sat here like 🤔 🙃 
2799	sadness	“The immense importance of football is sometimes scary. When you don’t win you are responsible for so many unhappy people.” - Arsene Wenger
255	anger	 USER it's fucking dreadful for live footy matches
23	anger	im also definitely still bitter about the yellow ranger not being asian, but asian representation in hollywood is essentially a shrug anyway
784	joy	TheNiceBot: WSJNordics You make the world a more joyful place. #TheNiceBot #الخفجي
267	anger	We're going to get City in the next round for a revenge.
686	sadness	13 hour USER rides make me #sorry
1506	anger	Checked-in for my flight to Toronto. Took seat 3D just to infuriate USER 
718	anger	Is it terrorism to intimidate a populace? What case held 'coercion by people in uniform is per se intimidation'?
2616	optimism	Losing to Villa...' USER : Most of the things people worry about are things that won't even matter to them a few months from now.'
3242	anger	Honestly fuming
1332	sadness	also i had an awful nightmare involving being sick where worms were involved i was so disgusted when i woke up
3162	optimism	categ than GEN &amp;OBC it cost only 100 or nill .i am not against the reservation and i support it,sir minimize the fees #bright fut USER 
297	joy	 USER #ldf16 what shall we do this weekend? #spraypainting in #greenwichmarket with USER #core246 #lilylou #fret &amp; #benoakley
412	sadness	I've realized my anxiety is at an all time high when I'm in my office. I feel prisoned here and I pick up on bad energy.
283	anger	 USER you and that awful music can take a walk... right off a cliff. K. 😘 
1409	sadness	Bring on my interview at hospital tho 🙈 🙈 #nervous
881	anger	 USER And the dreadful Franglaise.
91	anger	Leave it on there, rule,nimber 1 of carpet cleaning!!! #furious #worsethananatomicbomb #accidentlyspillbeeronthecarpet
3088	optimism	The focal points of war lie in #terrorism and the #UN needs to address #violentextremism
1855	anger	Everybody talking about 'the first day of fall' but summer '16 is never gonna die #revenge USER 
2655	anger	 USER you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing #noloyalty #joke #notimpressed
1504	sadness	Going off reports on Sky, Stoke played ok tonight. Think i'll stay off the messageboard tonight though -it will be grim on there :/
2131	anger	Staff on USER FR1005. Asked for info and told to look online. You get what you pay for. #Ryanair USER #Compensation #awful
2613	sadness	Y'all tune into Snapchat for Beans funereal
3251	anger	 USER just finally started #homefronttherevolution, what did you all do the story and gameplay??? #terrible #wasteofmoney
1392	optimism	When's it all finished, you will discover that it was never random! #thoughts #CrossoverLife
1065	sadness	No sober weekend 🙂 🙂 🙂 
2988	anger	 USER Do your fuc*ing job and report the news.Just another bully to go in the basket.Freedom or fear???
3117	anger	 USER You can't be serious. This man practices no religion. Only in church campaignin
1807	anger	 USER U got to b kidding me. Anu from your firm responded when I sent the contact details. #terrible #customerexperience
3059	joy	 USER #NHLNYCSWEEPSTAKES having fun watching team North America and cheering team Canada!
